mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.5960127339,412624.656015625,779739.71109375,1269038.0565625,310.47658307708355,359.72171682235063,409.455518555331,72.88894179152959,9.455422698030429,1.0,875.693359375,33.80387496948242,702.6127476325485,739.428571666494
57799.5967534706,411676.19023437495,773584.92359375,1258701.4134375,310.9672940632017,358.8267459833019,407.60297044040396,71.13003739582258,8.692627820177476,1.0,869.82421875,32.04039001464844,703.0756861312863,739.2161339942961
57799.5974942148,411608.15265625,771348.633203125,1253965.7596093751,313.2304474496911,360.1898930965411,408.6361282759228,72.15135258472701,8.975006859130302,1.0,915.765625,33.53950119018555,702.2586246882131,740.0779986705867
57799.5982349515,407730.59265625,771606.13390625,1246137.914453125,308.43726129271016,357.0518558214113,404.97092023177163,73.8156872116552,8.743611526238391,1.0,874.787109375,32.529056549072266,702.078949915168,739.2396373663584
57799.5989641175,418121.83359375,772877.6046875,1257481.110078125,321.32147863968396,366.008838539756,413.6394743567081,70.28125381114867,8.471317589560153,1.0,847.685546875,31.973270416259766,703.1262981404708,739.4472231568009
57799.5997048616,421114.931796875,770385.5975,1234163.888984375,327.0249264171906,369.7271323669588,414.36634226062534,73.07554151812381,8.208620088031404,1.0,874.091796875,31.15958023071289,701.8810288646475,739.3520721762567
57799.6004571766,440103.88656250003,771945.165625,1243263.022421875,361.2128021953937,396.54821610944737,438.66654209699476,69.33775172151508,7.129144622111822,1.0,860.36328125,31.4724178314209,702.8221118803236,739.6913474013725
57799.6011863425,424515.14734374994,765701.10171875,1221947.268125,334.3845731247712,374.4516487265603,417.3573006086121,72.39368781620331,8.214788141821023,1.0,832.646484375,31.818782806396484,701.8013615006764,739.3055816481838
57799.6019386575,430580.58984375,766531.731015625,1237577.116484375,345.5083708861726,383.21021013753796,426.3867545804618,68.22429067870539,7.355394524312813,1.0,833.64453125,31.65741539001465,703.6104500128548,739.3906617794539
57799.6026678234,431831.3984375,765545.1647656249,1228557.9207031252,344.566099774706,381.8988498231919,424.41625093110287,69.81455681363322,7.981670140294218,1.0,823.5546875,29.87189483642578,702.4408717717348,739.5358706813192
57799.6034085676,432952.1990625,765155.4202343749,1229754.4499218748,348.8942680821772,385.43358007707565,427.5994370832387,68.56548088983993,7.543380409558918,1.0,830.73828125,32.610137939453125,702.7615278269192,739.6240189045247
57799.6041493043,424216.20203125,760761.48109375,1219641.8060156251,334.2407984464649,373.2766768973973,416.03828199012986,69.68946560446734,8.13503427190209,1.0,846.197265625,31.790361404418945,702.3416903345942,739.5680820075049
57799.6048900485,429028.895625,763614.27109375,1228093.78125,342.9487870395832,380.6494196091775,423.2766736737909,68.60778603160234,7.573824013159005,1.0,834.046875,30.426971435546875,702.7622778436039,739.6119123318147
57799.6056307852,436268.561875,767733.661796875,1228121.4746875,354.67745619856623,390.52759022912016,431.7882155749923,69.61462882681298,7.3075829166405875,1.0,824.21484375,31.306705474853516,702.5665695329265,739.3446757379415
57799.6063831002,433635.108203125,763283.36640625,1226054.930390625,351.11171642583935,386.9474872431123,428.78164685599825,69.19627681029144,7.7616795361951585,1.0,825.123046875,29.894695281982422,702.5475710822232,739.6357079771261
