mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6399247646,1782053.6892968751,2375997.16,3130673.16625,1396.3696304753767,1428.3165599243061,1465.1943728195968,1080.4656725847312,6.767379055583323,1.0,1549.24609375,42.588584899902344,703.0406132248525,301.04146721694235
57799.6403298676,1791933.43265625,2379225.288515625,3139555.688046875,1429.8052846604137,1460.3065819036922,1496.4076516368523,1073.194315073883,6.8181121815228405,1.0,1535.17578125,40.341163635253906,702.5526295545558,300.8524930610807
57799.6407233775,1796291.340078125,2380360.8777343747,3122070.049609375,1454.937525203568,1484.57973983941,1519.2576045341805,1066.526389168097,6.772330416984817,1.0,1534.412109375,41.450531005859375,702.4862355969731,302.0324351819319
57799.6411169022,1778368.749453125,2377452.68359375,3122827.814921875,1388.4601138470418,1421.1472766120687,1457.8602184969673,1080.668759516435,7.384174667776954,1.0,1552.2421875,40.44960021972656,702.0061897238979,302.43698261603834
57799.6415219903,1777100.9925000002,2374938.543359375,3135107.1228125,1348.4796294566597,1381.9842129261904,1420.1533468324071,1080.6762494371583,7.301741797627463,1.0,1517.39453125,41.19236755371094,702.2423773517818,301.2813469221493
57799.6419155151,1784571.8028125,2377799.4175,3135352.9985156246,1369.7604032040308,1402.2371708522428,1439.8757851818086,1079.784168428186,7.0354059784390435,1.0,1550.861328125,40.740230560302734,702.8298752500125,301.0405896391795
57799.6422974467,1790654.74078125,2376472.671640625,3118818.0757031245,1443.701728300923,1473.7507029780168,1508.576575655979,1065.681532881273,6.833310820225014,1.0,1541.9375,41.09861373901367,702.1876238847142,302.0607047538925
57799.6427025497,1793383.0213281251,2375928.330078125,3110940.4215625003,1456.4159991470194,1485.8784767137033,1520.1042744848153,1061.9987505280894,6.655699376395125,1.0,1519.783203125,41.992942810058594,702.8714682503597,301.9268585439875
57799.6430960596,1786351.3947656248,2369446.430625,3114236.9196875,1430.8816781198839,1460.9285217477711,1496.0003245601201,1062.7779827432,6.754699703619171,1.0,1508.88671875,39.5577278137207,702.8840335123946,301.10686735074484
57799.6434895843,1793471.490546875,2369463.501796875,3114238.6500781253,1462.7511379754792,1491.4658862121175,1525.6460636400057,1056.0621485630168,6.382671457994113,1.0,1516.7890625,39.616004943847656,702.5612853385975,301.2479696363432
57799.6438946724,1788695.437890625,2372451.8210156253,3125735.59359375,1436.5887522793914,1466.6061434844057,1501.9480219248485,1065.271600117656,6.651815446150974,1.0,1513.431640625,42.203399658203125,702.1006052104293,301.3342945410454
