mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6708043963,1873820.3176562502,3010006.6862500003,4078128.6901562503,1687.0072867230133,1761.8124718383885,1823.3385073245395,204.45203319142553,6.95997768775636,1.0,2278.16796875,49.9970588684082,704.8474650362317,302.5415906243595
57799.671545133,1898535.1589843752,3004834.4775,4070843.0464062495,1788.718541364786,1855.6017758768198,1913.5427873887431,202.2500717946149,6.029288382925603,1.0,2198.458984375,46.332855224609375,704.4891214858934,303.4107412127208
57799.6722858846,1899167.778828125,3010167.9965625,4079267.965546875,1767.1496315412421,1835.476632530546,1894.2093402192838,200.36166400322435,6.4510689873037705,1.0,2198.826171875,49.57374572753906,704.6234193420595,302.64575683285534
57799.6730381995,1894886.04078125,3008499.79984375,4053832.3478125003,1710.0755010730134,1781.0475172578829,1839.8847936926047,203.82555920196654,6.433211152546803,1.0,2186.77734375,49.006473541259766,704.6436959262908,303.76335101790045
57799.6737789363,1888672.221875,3005646.054375,4061931.9379687496,1704.1231941148546,1775.8220191539913,1835.1428667844937,198.73480449174932,6.96377956272226,1.0,2172.845703125,50.872188568115234,704.579528802565,302.38728053689016
57799.674519673,1895048.231328125,3007163.613828125,4044751.076015625,1728.326108104194,1798.3766039867305,1855.9793410223504,203.40827336911576,6.656244020281503,1.0,2218.697265625,49.074405670166016,705.0665036373726,303.142615198625
57799.6752604097,1875795.0265625,3005273.1218749997,4060982.8440624997,1640.158016069861,1716.3925023238978,1777.5778737192445,198.37928520473713,7.152074638924406,1.0,2174.064453125,49.48995590209961,704.6257833002703,302.8852705438362
57799.6760127246,1891769.9715625,3008188.7959375,4055799.371015625,1721.346003665718,1792.4384133003994,1850.4133310351522,197.8531223312369,6.187115711353758,1.0,2173.96875,51.063236236572266,704.3782341956695,303.5910452690799
57799.6767418981,1889531.776484375,3004020.228125,4058799.0651562503,1670.0019592295591,1742.9336965484274,1802.6514871068412,193.32338175336227,6.938506562388417,1.0,2155.96484375,49.869693756103516,704.3797751566151,302.8560077814351
57799.6774826348,1892302.922734375,2998076.41890625,4044113.46265625,1718.4969371902657,1788.2485287645736,1845.9941891599642,196.38306096572202,6.542862378523132,1.0,2155.974609375,48.727943420410156,704.611376647145,302.9498557963411
